"MASTER_TAXON_ID","SCIENTIFIC_NAME","ENGLISH_NAME","TAXON_RANK_ID","TAXON_RANK_NAME","SORT_ORDER","ALT_INT_NAME","CBC_CODE","FIVE_LETTER","EURING_NO"
1017,"Anser cygnoides","Swan Goose",100,"Species",13410,"","HN","",1560
1278,"Anser fabalis","Taiga Bean Goose",100,"Species",13420,"","XF","",1571
51319,"Anser fabalis fabalis","Taiga Bean Goose (fabalis)",110,"Subspecies",13430,"","","",
51320,"Anser fabalis johanseni","",110,"Subspecies",13440,"","","",
51321,"Anser fabalis middendorffii","",110,"Subspecies",13450,"","","",
50,"Anser brachyrhynchus","Pink-footed Goose",100,"Species",13460,"","PG","PIFGO",1580
1279,"Anser serrirostris","Tundra Bean Goose",100,"Species",13470,"","XR","",1574
51322,"Anser serrirostris rossicus","Tundra Bean Goose (rossicus)",110,"Subspecies",13480,"","","",
51323,"Anser serrirostris serrirostris","",110,"Subspecies",13490,"","","",
49,"Anser fabalis/serrirostris","Taiga/Tundra Bean Goose",90,"Subgenus (non-standard)",13500,"","BE","BEAGO",1570
51,"Anser albifrons","White-fronted Goose",100,"Species",13510,"Greater White-fronted Goose","WG","WHFGO",1590
873,"Anser albifrons flavirostris","White-fronted Goose (Greenland - flavirostris)",110,"Subspecies",13520,"","NW","",1592
874,"Anser albifrons albifrons","White-fronted Goose (European - albifrons)",110,"Subspecies",13530,"","EW","",1591
51326,"Anser albifrons elgasi","",110,"Subspecies",13540,"","","",
51327,"Anser albifrons gambelli","",110,"Subspecies",13550,"","","",
51328,"Anser albifrons sponsa","",110,"Subspecies",13560,"","","",
1722,"Anser albifrons x erythropus","White-fronted x Lesser White-fronted Goose",90,"Subgenus (non-standard)",13570,"","ZJ","",
1719,"Anser albifrons x caerulescens","White-fronted x Snow Goose",90,"Subgenus (non-standard)",13580,"","ZA","",
52,"Anser erythropus","Lesser White-fronted Goose",100,"Species",13590,"","LC","LWFGO",1600
100083,"Anser sp.","Unidentified grey goose",90,"Subgenus (non-standard)",13600,"","","",
51338,"Coscoroba","",80,"Genus",13610,"","","",
1433,"Coscoroba coscoroba","Coscoroba Swan",100,"Species",13620,"","OW","",98016
51339,"Cygnus","",80,"Genus",13630,"","","",
1185,"Cygnus atratus","Black Swan",100,"Species",13640,"","AS","",99950
1724,"Cygnus atratus x olor","Black x Mute Swan",90,"Subgenus (non-standard)",13650,"","","",
1452,"Cygnus melancoryphus","Black-necked Swan",100,"Species",13660,"","AT","",98009
46,"Cygnus olor","Mute Swan",100,"Species",13670,"","MS","MUTSW",1520
1196,"Cygnus buccinator","Trumpeter Swan",100,"Species",13680,"","TJ","",99964
47,"Cygnus columbianus","Bewick's Swan",100,"Species",13690,"Tundra Swan","BS","BEWSW",1530
1295,"Cygnus columbianus columbianus","Bewick's Swan (Whistling - columbianus)",110,"Subspecies",13700,"","WZ","",1531
