"MASTER_TAXON_ID","ALTERNATIVE_SCI_NAME","ALTERNATIVE_RANK_ID","ALTERNATIVE_RANK_NAME","CURRENT_SCI_NAME","CURRENT_RANK_ID","CURRENT_RANK_NAME","SORT_ORDER_IOC","NUMBER_OF_LISTS"
62873,"Automolus rubiginosus saturatus",110,"Subspecies","Clibanornis rubiginosus saturatus",110,"Subspecies",132460,2
62874,"Automolus rubiginosus sasaimae",110,"Subspecies","Clibanornis rubiginosus sasaimae",110,"Subspecies",132470,2
62875,"Automolus rubiginosus nigricauda",110,"Subspecies","Clibanornis rubiginosus nigricauda",110,"Subspecies",132480,2
62876,"Automolus rubiginosus venezuelanus",110,"Subspecies","Clibanornis rubiginosus venezuelanus",110,"Subspecies",132490,2
62877,"Automolus rubiginosus cinnamomeigula",110,"Subspecies","Clibanornis rubiginosus cinnamomeigula",110,"Subspecies",132500,2
62878,"Automolus rubiginosus caquetae",110,"Subspecies","Clibanornis rubiginosus caquetae",110,"Subspecies",132510,2
62879,"Automolus rubiginosus brunnescens",110,"Subspecies","Clibanornis rubiginosus brunnescens",110,"Subspecies",132520,2
62881,"Automolus rubiginosus watkinsi",110,"Subspecies","Clibanornis rubiginosus watkinsi",110,"Subspecies",132530,2
62882,"Automolus rubiginosus obscurus",110,"Subspecies","Clibanornis rubiginosus obscurus",110,"Subspecies",132540,2
62886,"Automolus rufipectus",100,"Species","Clibanornis rufipectus",100,"Species",132550,3
62852,"Automolus ochrolaemus exsertus",110,"Subspecies","Automolus exsertus",100,"Species",132890,2
62785,"Hyloctistes subulatus",100,"Species","Automolus subulatus",100,"Species",132900,2
62786,"Hyloctistes subulatus lemae",110,"Subspecies","Automolus subulatus lemae",110,"Subspecies",132910,2
62787,"Hyloctistes subulatus subulatus",110,"Subspecies","Automolus subulatus subulatus",110,"Subspecies",132920,2
62788,"Hyloctistes virgatus",100,"Species","Automolus virgatus",100,"Species",132930,2
62789,"Hyloctistes virgatus nicaraguae",110,"Subspecies","Automolus virgatus nicaraguae",110,"Subspecies",132940,2
62790,"Hyloctistes virgatus virgatus",110,"Subspecies","Automolus virgatus virgatus",110,"Subspecies",132950,2
62791,"Hyloctistes virgatus assimilis",110,"Subspecies","Automolus virgatus assimilis",110,"Subspecies",132960,2
84498,"Hyloctistes virgatus cordobae",110,"Subspecies","Automolus virgatus cordobae",110,"Subspecies",132970,1
62306,"Sylviorthorhynchus desmursii",100,"Species","Sylviorthorhynchus desmurii",100,"Species",133360,2
62397,"Asthenes wyatti perijana",110,"Subspecies","Asthenes wyatti phelpsi",110,"Subspecies",134260,1
62349,"Asthenes vilcabambae ayacuchensis",110,"Subspecies","Asthenes ayacuchensis",100,"Species",134580,1
62606,"Cranioleuca baroni baroni",110,"Subspecies","Cranioleuca antisiensis baroni",110,"Subspecies",135480,2
62607,"Cranioleuca baroni capitalis",110,"Subspecies","Cranioleuca antisiensis capitalis",110,"Subspecies",135490,2
62608,"Cranioleuca baroni zaratensis",110,"Subspecies","Cranioleuca antisiensis zaratensis",110,"Subspecies",135500,2
62521,"Synallaxis propinqua",100,"Species","Mazaria propinqua",100,"Species",135840,3
62549,"Siptornopsis hypochondriaca",100,"Species","Synallaxis hypochondriaca",100,"Species",136050,3
62551,"Gyalophylax hellmayri",100,"Species","Synallaxis hellmayri",100,"Species",136170,3
62454,"Synallaxis whitneyi",100,"Species","Synallaxis cinerea",100,"Species",136190,2
63751,"Terenura callinota",100,"Species","Euchrepomis callinota",100,"Species",136990,2
63752,"Terenura callinota callinota",110,"Subspecies","Euchrepomis callinota callinota",110,"Subspecies",137000,1
63753,"Terenura callinota peruviana",110,"Subspecies","Euchrepomis callinota peruviana",110,"Subspecies",137010,1
63754,"Terenura callinota venezuelana",110,"Subspecies","Euchrepomis callinota venezuelana",110,"Subspecies",137020,1
63755,"Terenura callinota guianensis",110,"Subspecies","Euchrepomis callinota guianensis",110,"Subspecies",137030,1
63756,"Terenura humeralis",100,"Species","Euchrepomis humeralis",100,"Species",137040,2
63759,"Terenura sharpei",100,"Species","Euchrepomis sharpei",100,"Species",137050,2
63760,"Terenura spodioptila",100,"Species","Euchrepomis spodioptila",100,"Species",137060,2
63761,"Terenura spodioptila signata",110,"Subspecies","Euchrepomis spodioptila signata",110,"Subspecies",137070,1
63762,"Terenura spodioptila spodioptila",110,"Subspecies","Euchrepomis spodioptila spodioptila",110,"Subspecies",137080,1
63763,"Terenura spodioptila meridionalis",110,"Subspecies","Euchrepomis spodioptila meridionalis",110,"Subspecies",137090,1
63505,"Thamnistes anabatinus rufescens",110,"Subspecies","Thamnistes rufescens",100,"Species",137280,2
63566,"Myrmotherula gutturalis",100,"Species","Epinecrophylla gutturalis",100,"Species",137480,1
63573,"Epinecrophylla pyrrhonota",100,"Species","Epinecrophylla haematonota pyrrhonota",110,"Subspecies",137560,1
63576,"Epinecrophylla fjeldsaai",100,"Species","Epinecrophylla haematonota fjeldsaai",110,"Subspecies",137570,3
63575,"Epinecrophylla haematonota amazonica",110,"Subspecies","Epinecrophylla amazonica",100,"Species",137580,1
63905,"Myrmeciza disjuncta",100,"Species","Aprositornis disjuncta",100,"Species",137780,3
63929,"Myrmeciza pelzelni",100,"Species","Ammonastes pelzelni",100,"Species",137800,3
63936,"Myrmeciza atrothorax",100,"Species","Myrmophylax atrothorax",100,"Species",137820,3
63937,"Myrmeciza atrothorax metae",110,"Subspecies","Myrmophylax atrothorax metae",110,"Subspecies",137830,2
63938,"Myrmeciza atrothorax atrothorax",110,"Subspecies","Myrmophylax atrothorax atrothorax",110,"Subspecies",137840,2
63939,"Myrmeciza atrothorax tenebrosa",110,"Subspecies","Myrmophylax atrothorax tenebrosa",110,"Subspecies",137850,2
63940,"Myrmeciza atrothorax maynana",110,"Subspecies","Myrmophylax atrothorax maynana",110,"Subspecies",137860,2
63943,"Myrmeciza atrothorax melanura",110,"Subspecies","Myrmophylax atrothorax melanura",110,"Subspecies",137870,2
63723,"Formicivora littoralis",100,"Species","Formicivora serrana littoralis",110,"Subspecies",138710,1
63663,"Myrmotherula gularis",100,"Species","Rhopias gularis",100,"Species",138900,1
63590,"Myrmotherula hauxwelli",100,"Species","Isleria hauxwelli",100,"Species",138920,1
63595,"Myrmotherula guttata",100,"Species","Isleria guttata",100,"Species",138970,1
63366,"Sakesphorus bernardi",100,"Species","Thamnophilus bernardi",100,"Species",139760,1
63371,"Sakesphorus melanonotus",100,"Species","Thamnophilus melanonotus",100,"Species",139790,1
63372,"Sakesphorus melanothorax",100,"Species","Thamnophilus melanothorax",100,"Species",139800,1
63970,"Gymnopithys leucaspis olivascens",110,"Subspecies","Gymnopithys bicolor olivascens",110,"Subspecies",141460,1
63971,"Gymnopithys leucaspis bicolor",110,"Subspecies","Gymnopithys bicolor bicolor",110,"Subspecies",141470,1
63972,"Gymnopithys leucaspis daguae",110,"Subspecies","Gymnopithys bicolor daguae",110,"Subspecies",141480,1
63973,"Gymnopithys leucaspis aequatorialis",110,"Subspecies","Gymnopithys bicolor aequatorialis",110,"Subspecies",141490,1
63974,"Gymnopithys leucaspis ruficeps",110,"Subspecies","Gymnopithys bicolor ruficeps",110,"Subspecies",141500,1
63983,"Gymnopithys salvini",100,"Species","Oneillornis salvini",100,"Species",141610,3
63986,"Gymnopithys lunulatus",100,"Species","Oneillornis lunulatus",100,"Species",141620,3
63933,"Myrmeciza hemimelaena",100,"Species","Sciaphylax hemimelaena",100,"Species",142300,3
63934,"Myrmeciza hemimelaena hemimelaena",110,"Subspecies","Sciaphylax hemimelaena hemimelaena",110,"Subspecies",142310,2
63935,"Myrmeciza hemimelaena pallens",110,"Subspecies","Sciaphylax hemimelaena pallens",110,"Subspecies",142320,2
63930,"Myrmeciza castanea",100,"Species","Sciaphylax castanea",100,"Species",142330,3
63931,"Myrmeciza castanea castanea",110,"Subspecies","Sciaphylax castanea castanea",110,"Subspecies",142340,2
63932,"Myrmeciza castanea centunculorum",110,"Subspecies","Sciaphylax castanea centunculorum",110,"Subspecies",142350,2
63777,"Cercomacra laeta",100,"Species","Cercomacroides laeta",100,"Species",142370,3
63778,"Cercomacra laeta waimiri",110,"Subspecies","Cercomacroides laeta waimiri",110,"Subspecies",142380,2
63779,"Cercomacra laeta laeta",110,"Subspecies","Cercomacroides laeta laeta",110,"Subspecies",142390,2
63780,"Cercomacra laeta sabinoi",110,"Subspecies","Cercomacroides laeta sabinoi",110,"Subspecies",142400,2
63781,"Cercomacra parkeri",100,"Species","Cercomacroides parkeri",100,"Species",142410,3
63782,"Cercomacra nigrescens",100,"Species","Cercomacroides nigrescens",100,"Species",142420,3
63783,"Cercomacra nigrescens nigrescens",110,"Subspecies","Cercomacroides nigrescens nigrescens",110,"Subspecies",142430,2
63784,"Cercomacra nigrescens aequatorialis",110,"Subspecies","Cercomacroides nigrescens aequatorialis",110,"Subspecies",142440,2
63785,"Cercomacra nigrescens notata",110,"Subspecies","Cercomacroides nigrescens notata",110,"Subspecies",142450,2
63787,"Cercomacra nigrescens approximans",110,"Subspecies","Cercomacroides nigrescens approximans",110,"Subspecies",142460,2
63788,"Cercomacra nigrescens ochrogyna",110,"Subspecies","Cercomacroides nigrescens ochrogyna",110,"Subspecies",142470,2
63786,"Cercomacra fuscicauda",100,"Species","Cercomacroides fuscicauda",100,"Species",142480,1
63786,"Cercomacra nigrescens fuscicauda",110,"Subspecies","Cercomacroides fuscicauda",100,"Species",142480,1
63771,"Cercomacra tyrannina",100,"Species","Cercomacroides tyrannina",100,"Species",142490,3
63772,"Cercomacra tyrannina crepera",110,"Subspecies","Cercomacroides tyrannina crepera",110,"Subspecies",142500,2
63774,"Cercomacra tyrannina tyrannina",110,"Subspecies","Cercomacroides tyrannina tyrannina",110,"Subspecies",142510,2
63775,"Cercomacra tyrannina vicina",110,"Subspecies","Cercomacroides tyrannina vicina",110,"Subspecies",142520,2
63776,"Cercomacra tyrannina saturatior",110,"Subspecies","Cercomacroides tyrannina saturatior",110,"Subspecies",142530,2
63789,"Cercomacra serva",100,"Species","Cercomacroides serva",100,"Species",142540,3
63917,"Myrmeciza ferruginea",100,"Species","Myrmoderus ferrugineus",100,"Species",142680,3
63918,"Myrmeciza ferruginea ferruginea",110,"Subspecies","Myrmoderus ferrugineus ferrugineus",110,"Subspecies",142690,2
63919,"Myrmeciza ferruginea eluta",110,"Subspecies","Myrmoderus ferrugineus elutus",110,"Subspecies",142700,2
63920,"Myrmeciza ruficauda",100,"Species","Myrmoderus ruficauda",100,"Species",142720,3
63921,"Myrmeciza ruficauda soror",110,"Subspecies","Myrmoderus ruficauda soror",110,"Subspecies",142730,2
63922,"Myrmeciza ruficauda ruficauda",110,"Subspecies","Myrmoderus ruficauda ruficauda",110,"Subspecies",142740,2
63923,"Myrmeciza loricata",100,"Species","Myrmoderus loricatus",100,"Species",142750,3
63924,"Myrmeciza squamosa",100,"Species","Myrmoderus squamosus",100,"Species",142760,3
63888,"Schistocichla",80,"Genus","Myrmelastes",80,"Genus",143000,3
63946,"Myrmeciza hyperythra",100,"Species","Myrmelastes hyperythrus",100,"Species",143010,3
63889,"Schistocichla schistacea",100,"Species","Myrmelastes schistaceus",100,"Species",143020,3
63890,"Schistocichla leucostigma",100,"Species","Myrmelastes leucostigma",100,"Species",143030,3
63891,"Schistocichla leucostigma subplumbea",110,"Subspecies","Myrmelastes leucostigma subplumbeus",110,"Subspecies",143040,2
63892,"Schistocichla leucostigma leucostigma",110,"Subspecies","Myrmelastes leucostigma leucostigma",110,"Subspecies",143050,2
63893,"Schistocichla leucostigma intensa",110,"Subspecies","Myrmelastes leucostigma intensus",110,"Subspecies",143060,2
63894,"Schistocichla leucostigma infuscata",110,"Subspecies","Myrmelastes leucostigma infuscatus",110,"Subspecies",143070,2
63895,"Schistocichla humaythae",100,"Species","Myrmelastes humaythae",100,"Species",143080,3
63896,"Schistocichla brunneiceps",100,"Species","Myrmelastes brunneiceps",100,"Species",143090,3
63897,"Schistocichla rufifacies",100,"Species","Myrmelastes rufifacies",100,"Species",143100,3
63898,"Schistocichla saturata",100,"Species","Myrmelastes saturatus",100,"Species",143110,3
63899,"Schistocichla saturata obscura",110,"Subspecies","Myrmelastes saturatus obscurus",110,"Subspecies",143120,2
63900,"Schistocichla saturata saturata",110,"Subspecies","Myrmelastes saturatus saturatus",110,"Subspecies",143130,2
63901,"Schistocichla caurensis",100,"Species","Myrmelastes caurensis",100,"Species",143140,3
63902,"Schistocichla caurensis caurensis",110,"Subspecies","Myrmelastes caurensis caurensis",110,"Subspecies",143150,2
63903,"Schistocichla caurensis australis",110,"Subspecies","Myrmelastes caurensis australis",110,"Subspecies",143160,2
63911,"Myrmeciza exsul",100,"Species","Poliocrania exsul",100,"Species",143180,3
63912,"Myrmeciza exsul exsul",110,"Subspecies","Poliocrania exsul exsul",110,"Subspecies",143190,2
63913,"Myrmeciza exsul occidentalis",110,"Subspecies","Poliocrania exsul occidentalis",110,"Subspecies",143200,2
63914,"Myrmeciza exsul cassini",110,"Subspecies","Poliocrania exsul cassini",110,"Subspecies",143210,2
63915,"Myrmeciza exsul niglarus",110,"Subspecies","Poliocrania exsul niglarus",110,"Subspecies",143220,2
63916,"Myrmeciza exsul maculifer",110,"Subspecies","Poliocrania exsul maculifer",110,"Subspecies",143230,2
63957,"Myrmeciza griseiceps",100,"Species","Ampelornis griseiceps",100,"Species",143250,3
63928,"Myrmeciza berlepschi",100,"Species","Sipia berlepschi",100,"Species",143270,3
63927,"Myrmeciza nigricauda",100,"Species","Sipia nigricauda",100,"Species",143280,3
63926,"Myrmeciza palliata",100,"Species","Sipia palliata",100,"Species",143290,3
63925,"Myrmeciza laemosticta",100,"Species","Sipia laemosticta",100,"Species",143300,3
63887,"Percnostola lophotes",100,"Species","Myrmoborus lophotes",100,"Species",143390,3
63944,"Myrmeciza melanoceps",100,"Species","Akletos melanoceps",100,"Species",143880,3
63945,"Myrmeciza goeldii",100,"Species","Akletos goeldii",100,"Species",143890,3
63947,"Myrmeciza fortis",100,"Species","Hafferia fortis",100,"Species",143910,3
63948,"Myrmeciza fortis fortis",110,"Subspecies","Hafferia fortis fortis",110,"Subspecies",143920,2
63949,"Myrmeciza fortis incanescens",110,"Subspecies","Hafferia fortis incanescens",110,"Subspecies",143930,2
63950,"Myrmeciza immaculata",100,"Species","Hafferia immaculata",100,"Species",143940,2
63951,"Myrmeciza immaculata immaculata",110,"Subspecies","Hafferia immaculata immaculata",110,"Subspecies",143950,2
63952,"Myrmeciza immaculata concepcion",110,"Subspecies","Hafferia immaculata concepcion",110,"Subspecies",143960,2
63954,"Myrmeciza zeledoni",100,"Species","Hafferia zeledoni",100,"Species",143970,2
63955,"Myrmeciza zeledoni zeledoni",110,"Subspecies","Hafferia zeledoni zeledoni",110,"Subspecies",143980,2
63956,"Hafferia zeledoni macrorhyncha",110,"Subspecies","Hafferia zeledoni berlepschi",110,"Subspecies",143990,1
63956,"Myrmeciza zeledoni macrorhyncha",110,"Subspecies","Hafferia zeledoni berlepschi",110,"Subspecies",143990,2
64187,"Grallaria fenwickorum",100,"Species","Grallaria urraoensis",100,"Species",145490,1
64199,"Hylopezus macularius paraensis",110,"Subspecies","Hylopezus paraensis",100,"Species",145610,1
64220,"Myrmothera campanisona subcanescens",110,"Subspecies","Myrmothera subcanescens",100,"Species",145830,2
64245,"Grallaricula ferrugineipectus leymebambae",110,"Subspecies","Grallaricula leymebambae",100,"Species",146080,2
64371,"Scytalopus opaca",100,"Species","Scytalopus opacus",100,"Species",147400,1
64396,"Melanopareia torquata bitorquata",110,"Subspecies","Melanopareia bitorquata",100,"Species",147660,1
64512,"Elaenia chiriquensis brachyptera",110,"Subspecies","Elaenia brachyptera",100,"Species",148810,1
64521,"Elaenia obscura sordida",110,"Subspecies","Elaenia sordida",100,"Species",148890,2
64565,"Suiriri suiriri affinis",110,"Subspecies","Suiriri suiriri burmeisteri",110,"Subspecies",149260,1
64611,"Anairetes agilis",100,"Species","Uromyias agilis",100,"Species",149690,1
64612,"Anairetes agraphia",100,"Species","Uromyias agraphia",100,"Species",149700,1
64702,"Zimmerius vilissimus parvus",110,"Subspecies","Zimmerius parvus",100,"Species",150520,1
64706,"Zimmerius improbus petersi",110,"Subspecies","Zimmerius petersi",100,"Species",150560,1
64717,"Zimmerius chrysops minimus",110,"Subspecies","Zimmerius minimus minimus",110,"Subspecies",150670,1
64718,"Zimmerius chrysops cumanensis",110,"Subspecies","Zimmerius minimus cumanensis",110,"Subspecies",150680,1
64724,"Phylloscartes poecilotis",100,"Species","Pogonotriccus poecilotis",100,"Species",150730,1
64727,"Phylloscartes chapmani",100,"Species","Pogonotriccus chapmani",100,"Species",150740,1
64730,"Phylloscartes ophthalmicus",100,"Species","Pogonotriccus ophthalmicus",100,"Species",150770,1
64734,"Phylloscartes orbitalis",100,"Species","Pogonotriccus orbitalis",100,"Species",150810,1
64735,"Phylloscartes venezuelanus",100,"Species","Pogonotriccus venezuelanus",100,"Species",150820,1
64736,"Phylloscartes lanyoni",100,"Species","Pogonotriccus lanyoni",100,"Species",150830,1
64737,"Phylloscartes eximius",100,"Species","Pogonotriccus eximius",100,"Species",150840,1
64796,"Mionectes macconnelli roraimae",110,"Subspecies","Mionectes roraimae",100,"Species",151310,1
64568,"Suiriri affinis",100,"Species","Guyramemua affine",100,"Species",151470,1
64568,"Suiriri islerorum",100,"Species","Guyramemua affine",100,"Species",151470,2
