"MASTER_TAXON_ID","SCIENTIFIC_NAME","ENGLISH_NAME","TAXON_RANK_ID","TAXON_RANK_NAME","SORT_ORDER","ALT_INT_NAME","CBC_CODE"
56943,"Chrysococcyx","",80,"Genus",61510,"",""
56944,"Chrysococcyx maculatus","Asian Emerald Cuckoo",100,"Species",61520,"",""
56945,"Chrysococcyx xanthorhynchus","Violet Cuckoo",100,"Species",61530,"",""
56946,"Chrysococcyx xanthorhynchus xanthorhynchus","",110,"Subspecies",61540,"",""
56947,"Chrysococcyx xanthorhynchus amethystinus","",110,"Subspecies",61550,"",""
56948,"Chrysococcyx caprius","Diederik Cuckoo",100,"Species",61560,"",""
56949,"Chrysococcyx klaas","Klaas's Cuckoo",100,"Species",61570,"",""
56950,"Chrysococcyx flavigularis","Yellow-throated Cuckoo",100,"Species",61580,"",""
56951,"Chrysococcyx cupreus","African Emerald Cuckoo",100,"Species",61590,"",""
56952,"Chrysococcyx megarhynchus","Long-billed Cuckoo",100,"Species",61600,"",""
56953,"Chrysococcyx basalis","Horsfield's Bronze Cuckoo",100,"Species",61610,"",""
56954,"Chrysococcyx osculans","Black-eared Cuckoo",100,"Species",61620,"",""
56955,"Chrysococcyx ruficollis","Rufous-throated Bronze Cuckoo",100,"Species",61630,"",""
56956,"Chrysococcyx lucidus","Shining Bronze Cuckoo",100,"Species",61640,"",""
56957,"Chrysococcyx lucidus harterti","",110,"Subspecies",61650,"",""
56958,"Chrysococcyx lucidus layardi","",110,"Subspecies",61660,"",""
56959,"Chrysococcyx lucidus plagosus","",110,"Subspecies",61670,"",""
56960,"Chrysococcyx lucidus lucidus","",110,"Subspecies",61680,"",""
56961,"Chrysococcyx meyerii","White-eared Bronze Cuckoo",100,"Species",61690,"",""
56962,"Chrysococcyx minutillus","Little Bronze Cuckoo",100,"Species",61700,"",""
56963,"Chrysococcyx minutillus peninsularis","",110,"Subspecies",61710,"",""
56964,"Chrysococcyx minutillus albifrons","",110,"Subspecies",61720,"",""
56965,"Chrysococcyx minutillus aheneus","",110,"Subspecies",61730,"",""
56966,"Chrysococcyx minutillus jungei","",110,"Subspecies",61740,"",""
56967,"Chrysococcyx minutillus rufomerus","",110,"Subspecies",61750,"",""
56968,"Chrysococcyx minutillus crassirostris","",110,"Subspecies",61760,"",""
56969,"Chrysococcyx minutillus salvadorii","",110,"Subspecies",61770,"",""
56970,"Chrysococcyx minutillus misoriensis","",110,"Subspecies",61780,"",""
56971,"Chrysococcyx minutillus poecilurus","",110,"Subspecies",61790,"",""
56972,"Chrysococcyx minutillus minutillus","",110,"Subspecies",61800,"",""
83570,"Chrysococcyx minutillus russatus","",110,"Subspecies",61810,"",""
56973,"Chrysococcyx minutillus barnardi","",110,"Subspecies",61820,"",""
56974,"Cacomantis","",80,"Genus",61830,"",""
56975,"Cacomantis pallidus","Pallid Cuckoo",100,"Species",61840,"",""
56976,"Cacomantis leucolophus","White-crowned Cuckoo",100,"Species",61850,"",""
56977,"Cacomantis castaneiventris","Chestnut-breasted Cuckoo",100,"Species",61860,"",""
56981,"Cacomantis flabelliformis","Fan-tailed Cuckoo",100,"Species",61870,"",""
56982,"Cacomantis flabelliformis excitus","",110,"Subspecies",61880,"",""
56983,"Cacomantis flabelliformis flabelliformis","",110,"Subspecies",61890,"",""
56984,"Cacomantis flabelliformis pyrrophanus","",110,"Subspecies",61900,"",""
56985,"Cacomantis flabelliformis meeki","",110,"Subspecies",61910,"",""
56986,"Cacomantis flabelliformis schistaceigularis","",110,"Subspecies",61920,"",""
56987,"Cacomantis flabelliformis simus","",110,"Subspecies",61930,"",""
56988,"Cacomantis sonneratii","Banded Bay Cuckoo",100,"Species",61940,"",""
56989,"Cacomantis sonneratii sonneratii","",110,"Subspecies",61950,"",""
56990,"Cacomantis sonneratii waiti","",110,"Subspecies",61960,"",""
56991,"Cacomantis sonneratii fasciolatus","",110,"Subspecies",61970,"",""
56992,"Cacomantis sonneratii musicus","",110,"Subspecies",61980,"",""
56993,"Cacomantis merulinus","Plaintive Cuckoo",100,"Species",61990,"",""
56994,"Cacomantis merulinus querulus","",110,"Subspecies",62000,"",""
56995,"Cacomantis merulinus threnodes","",110,"Subspecies",62010,"",""
56996,"Cacomantis merulinus lanceolatus","",110,"Subspecies",62020,"",""
56997,"Cacomantis merulinus merulinus","",110,"Subspecies",62030,"",""
56998,"Cacomantis passerinus","Grey-bellied Cuckoo",100,"Species",62040,"",""
56999,"Cacomantis variolosus","Brush Cuckoo",100,"Species",62050,"",""
84396,"Cacomantis variolosus tymbonomus","",110,"Subspecies",62060,"",""
57000,"Cacomantis variolosus infaustus","",110,"Subspecies",62070,"",""
57001,"Cacomantis variolosus oreophilus","",110,"Subspecies",62080,"",""
57002,"Cacomantis variolosus blandus","",110,"Subspecies",62090,"",""
57003,"Cacomantis variolosus macrocercus","",110,"Subspecies",62100,"",""
57004,"Cacomantis variolosus websteri","",110,"Subspecies",62110,"",""
57005,"Cacomantis variolosus addendus","",110,"Subspecies",62120,"",""
57006,"Cacomantis variolosus variolosus","",110,"Subspecies",62130,"",""
57007,"Cacomantis sepulcralis","Rusty-breasted Cuckoo",100,"Species",62140,"",""
57008,"Cacomantis sepulcralis sepulcralis","",110,"Subspecies",62150,"",""
84397,"Cacomantis sepulcralis everetti","",110,"Subspecies",62160,"",""
57009,"Cacomantis sepulcralis virescens","",110,"Subspecies",62170,"",""
57010,"Cacomantis aeruginosus","Moluccan Cuckoo",100,"Species",62180,"",""
57011,"Cacomantis aeruginosus aeruginosus","",110,"Subspecies",62190,"",""
57012,"Cacomantis aeruginosus heinrichi","",110,"Subspecies",62200,"",""
57013,"Cercococcyx","",80,"Genus",62210,"",""
57014,"Cercococcyx mechowi","Dusky Long-tailed Cuckoo",100,"Species",62220,"",""
57015,"Cercococcyx olivinus","Olive Long-tailed Cuckoo",100,"Species",62230,"",""
57016,"Cercococcyx montanus","Barred Long-tailed Cuckoo",100,"Species",62240,"",""
57017,"Cercococcyx montanus montanus","",110,"Subspecies",62250,"",""
57018,"Cercococcyx montanus patulus","",110,"Subspecies",62260,"",""
57019,"Surniculus","",80,"Genus",62270,"",""
57020,"Surniculus velutinus","Philippine Drongo-Cuckoo",100,"Species",62280,"",""
57021,"Surniculus velutinus chalybaeus","",110,"Subspecies",62290,"",""
57022,"Surniculus velutinus velutinus","",110,"Subspecies",62300,"",""
57023,"Surniculus velutinus suluensis","",110,"Subspecies",62310,"",""
57024,"Surniculus lugubris","Square-tailed Drongo-Cuckoo",100,"Species",62320,"",""
57030,"Surniculus lugubris barussarum","",110,"Subspecies",62330,"",""
57026,"Surniculus lugubris brachyurus","",110,"Subspecies",62340,"",""
57027,"Surniculus lugubris lugubris","",110,"Subspecies",62350,"",""
57028,"Surniculus dicruroides","Fork-tailed Drongo-Cuckoo",100,"Species",62360,"",""
57029,"Surniculus dicruroides dicruroides","",110,"Subspecies",62370,"",""
57025,"Surniculus dicruroides stewarti","",110,"Subspecies",62380,"",""
57031,"Surniculus musschenbroeki","Moluccan Drongo-Cuckoo",100,"Species",62390,"",""
57032,"Hierococcyx","",80,"Genus",62400,"",""
57033,"Hierococcyx vagans","Moustached Hawk-Cuckoo",100,"Species",62410,"",""
57034,"Hierococcyx sparverioides","Large Hawk-Cuckoo",100,"Species",62420,"",""
57035,"Hierococcyx bocki","Dark Hawk-Cuckoo",100,"Species",62430,"",""
57036,"Hierococcyx varius","Common Hawk-Cuckoo",100,"Species",62440,"",""
57037,"Hierococcyx varius varius","",110,"Subspecies",62450,"",""
57038,"Hierococcyx varius ciceliae","",110,"Subspecies",62460,"",""
57039,"Hierococcyx hyperythrus","Rufous Hawk-Cuckoo",100,"Species",62470,"",""
57040,"Hierococcyx pectoralis","Philippine Hawk-Cuckoo",100,"Species",62480,"",""
57041,"Hierococcyx fugax","Malaysian Hawk-Cuckoo",100,"Species",62490,"",""
57042,"Hierococcyx nisicolor","Hodgson's Hawk-Cuckoo",100,"Species",62500,"",""
57043,"Cuculus","",80,"Genus",62510,"",""
57044,"Cuculus clamosus","Black Cuckoo",100,"Species",62520,"",""
57045,"Cuculus clamosus gabonensis","",110,"Subspecies",62530,"",""
57046,"Cuculus clamosus clamosus","",110,"Subspecies",62540,"",""
57047,"Cuculus solitarius","Red-chested Cuckoo",100,"Species",62550,"",""
57048,"Cuculus poliocephalus","Lesser Cuckoo",100,"Species",62560,"",""
57049,"Cuculus crassirostris","Sulawesi Cuckoo",100,"Species",62570,"",""
57050,"Cuculus micropterus","Indian Cuckoo",100,"Species",62580,"",""
57051,"Cuculus micropterus micropterus","",110,"Subspecies",62590,"",""
57052,"Cuculus micropterus concretus","",110,"Subspecies",62600,"",""
57053,"Cuculus rochii","Madagascan Cuckoo",100,"Species",62610,"",""
57054,"Cuculus gularis","African Cuckoo",100,"Species",62620,"",""
57055,"Cuculus saturatus","Himalayan Cuckoo",100,"Species",62630,"",""
57056,"Cuculus optatus","Oriental Cuckoo",100,"Species",62640,"",""
57057,"Cuculus lepidus","Sunda Cuckoo",100,"Species",62650,"",""
276,"Cuculus canorus","Cuckoo",100,"Species",62660,"Common Cuckoo","CK"
57058,"Cuculus canorus canorus","",110,"Subspecies",62670,"",""
57059,"Cuculus canorus bangsi","",110,"Subspecies",62680,"",""
57060,"Cuculus canorus subtelephonus","",110,"Subspecies",62690,"",""
57061,"Cuculus canorus bakeri","",110,"Subspecies",62700,"",""
57062,"Nannococcyx","",80,"Genus",62710,"",""
57063,"Nannococcyx psix","St. Helena Cuckoo",100,"Species",62720,"",""
57064,"Strigiformes","",40,"Order",62730,"",""
57065,"Tytonidae","Barn Owls",60,"Family",62740,"",""
57066,"Tyto","",80,"Genus",62750,"",""
57067,"Tyto tenebricosa","Greater Sooty Owl",100,"Species",62760,"",""
57068,"Tyto tenebricosa arfaki","",110,"Subspecies",62770,"",""
57069,"Tyto tenebricosa tenebricosa","",110,"Subspecies",62780,"",""
57070,"Tyto multipunctata","Lesser Sooty Owl",100,"Species",62790,"",""
57071,"Tyto inexspectata","Minahassa Masked Owl",100,"Species",62800,"",""
57072,"Tyto nigrobrunnea","Taliabu Masked Owl",100,"Species",62810,"",""
57073,"Tyto sororcula","Moluccan Masked Owl",100,"Species",62820,"",""
57074,"Tyto sororcula sororcula","",110,"Subspecies",62830,"",""
57075,"Tyto sororcula cayelii","",110,"Subspecies",62840,"",""
84398,"Tyto sororcula almae","",110,"Subspecies",62850,"",""
57076,"Tyto manusi","Manus Masked Owl",100,"Species",62860,"",""
57077,"Tyto aurantia","Golden Masked Owl",100,"Species",62870,"",""
57078,"Tyto novaehollandiae","Australian Masked Owl",100,"Species",62880,"",""
57079,"Tyto novaehollandiae calabyi","",110,"Subspecies",62890,"",""
57080,"Tyto novaehollandiae kimberli","",110,"Subspecies",62900,"",""
57081,"Tyto novaehollandiae melvillensis","",110,"Subspecies",62910,"",""
57082,"Tyto novaehollandiae galei","",110,"Subspecies",62920,"",""
57083,"Tyto novaehollandiae novaehollandiae","",110,"Subspecies",62930,"",""
57084,"Tyto novaehollandiae castanops","",110,"Subspecies",62940,"",""
57085,"Tyto rosenbergii","Sulawesi Masked Owl",100,"Species",62950,"",""
57086,"Tyto rosenbergii pelengensis","",110,"Subspecies",62960,"",""
57087,"Tyto rosenbergii rosenbergii","",110,"Subspecies",62970,"",""
57088,"Tyto soumagnei","Red Owl",100,"Species",62980,"",""
279,"Tyto alba","Barn Owl",100,"Species",62990,"Western Barn Owl","BO"
57089,"Tyto alba alba","Barn Owl (alba)",110,"Subspecies",63000,"",""
1591,"Tyto alba guttata","Barn Owl (Dark-breasted - guttata)",110,"Subspecies",63010,"",""
57090,"Tyto alba ernesti","",110,"Subspecies",63020,"",""
57091,"Tyto alba erlangeri","",110,"Subspecies",63030,"",""
57093,"Tyto alba schmitzi","",110,"Subspecies",63040,"",""
57094,"Tyto alba gracilirostris","",110,"Subspecies",63050,"",""
57095,"Tyto alba detorta","",110,"Subspecies",63060,"",""
57096,"Tyto alba poensis","",110,"Subspecies",63070,"",""
57097,"Tyto alba thomensis","",110,"Subspecies",63080,"",""
57098,"Tyto alba hypermetra","",110,"Subspecies",63090,"",""
84399,"Tyto furcata","American Barn Owl",100,"Species",63100,"",""
57101,"Tyto furcata pratincola","",110,"Subspecies",63110,"",""
57102,"Tyto furcata guatemalae","",110,"Subspecies",63120,"",""
57103,"Tyto furcata bondi","",110,"Subspecies",63130,"",""
57105,"Tyto furcata niveicauda","",110,"Subspecies",63140,"",""
57106,"Tyto furcata furcata","",110,"Subspecies",63150,"",""
57107,"Tyto furcata nigrescens","",110,"Subspecies",63160,"",""
57108,"Tyto furcata insularis","",110,"Subspecies",63170,"",""
57109,"Tyto furcata bargei","",110,"Subspecies",63180,"",""
57111,"Tyto furcata contempta","",110,"Subspecies",63190,"",""
57112,"Tyto furcata hellmayri","",110,"Subspecies",63200,"",""
57113,"Tyto furcata tuidara","",110,"Subspecies",63210,"",""
57114,"Tyto furcata punctatissima","",110,"Subspecies",63220,"",""
84400,"Tyto javanica","Eastern Barn Owl",100,"Species",63230,"",""
57099,"Tyto javanica stertens","",110,"Subspecies",63240,"",""
57100,"Tyto javanica javanica","",110,"Subspecies",63250,"",""
57116,"Tyto javanica sumbaensis","",110,"Subspecies",63260,"",""
57117,"Tyto javanica meeki","",110,"Subspecies",63270,"",""
57118,"Tyto javanica delicatula","",110,"Subspecies",63280,"",""
57119,"Tyto javanica crassirostris","",110,"Subspecies",63290,"",""
84401,"Tyto javanica interposita","",110,"Subspecies",63300,"",""
57120,"Tyto deroepstorffi","Andaman Masked Owl",100,"Species",63310,"",""
57121,"Tyto glaucops","Ashy-faced Owl",100,"Species",63320,"",""
57122,"Tyto capensis","African Grass Owl",100,"Species",63330,"",""
57123,"Tyto longimembris","Eastern Grass Owl",100,"Species",63340,"",""
57124,"Tyto longimembris longimembris","",110,"Subspecies",63350,"",""
57125,"Tyto longimembris chinensis","",110,"Subspecies",63360,"",""
57126,"Tyto longimembris pithecops","",110,"Subspecies",63370,"",""
57127,"Tyto longimembris amauronota","",110,"Subspecies",63380,"",""
57128,"Tyto longimembris papuensis","",110,"Subspecies",63390,"",""
57129,"Phodilus","",80,"Genus",63400,"",""
57130,"Phodilus prigoginei","Congo Bay Owl",100,"Species",63410,"",""
57131,"Phodilus badius","Oriental Bay Owl",100,"Species",63420,"",""
57132,"Phodilus badius saturatus","",110,"Subspecies",63430,"",""
57133,"Phodilus badius badius","",110,"Subspecies",63440,"",""
57134,"Phodilus badius parvus","",110,"Subspecies",63450,"",""
57135,"Phodilus badius arixuthus","",110,"Subspecies",63460,"",""
57136,"Phodilus assimilis","Sri Lanka Bay Owl",100,"Species",63470,"",""
57137,"Phodilus assimilis ripleyi","",110,"Subspecies",63480,"",""
57138,"Phodilus assimilis assimilis","",110,"Subspecies",63490,"",""
57139,"Strigidae","Owls",60,"Family",63500,"",""
57140,"Otus","",80,"Genus",63510,"",""
57141,"Otus gurneyi","Giant Scops Owl",100,"Species",63520,"",""
57142,"Otus sagittatus","White-fronted Scops Owl",100,"Species",63530,"",""
57143,"Otus rufescens","Reddish Scops Owl",100,"Species",63540,"",""
57144,"Otus rufescens malayensis","",110,"Subspecies",63550,"",""
57145,"Otus rufescens rufescens","",110,"Subspecies",63560,"",""
57146,"Otus thilohoffmanni","Serendib Scops Owl",100,"Species",63570,"",""
57147,"Otus icterorhynchus","Sandy Scops Owl",100,"Species",63580,"",""
57148,"Otus icterorhynchus icterorhynchus","",110,"Subspecies",63590,"",""
57149,"Otus icterorhynchus holerythrus","",110,"Subspecies",63600,"",""
57150,"Otus ireneae","Sokoke Scops Owl",100,"Species",63610,"",""
57151,"Otus balli","Andaman Scops Owl",100,"Species",63620,"",""
57152,"Otus alfredi","Flores Scops Owl",100,"Species",63630,"",""
57153,"Otus spilocephalus","Mountain Scops Owl",100,"Species",63640,"",""
57154,"Otus spilocephalus huttoni","",110,"Subspecies",63650,"",""
57155,"Otus spilocephalus spilocephalus","",110,"Subspecies",63660,"",""
57156,"Otus spilocephalus latouchi","",110,"Subspecies",63670,"",""
57157,"Otus spilocephalus hambroecki","",110,"Subspecies",63680,"",""
57158,"Otus spilocephalus siamensis","",110,"Subspecies",63690,"",""
57159,"Otus spilocephalus vulpes","",110,"Subspecies",63700,"",""
57160,"Otus spilocephalus vandewateri","",110,"Subspecies",63710,"",""
57161,"Otus spilocephalus luciae","",110,"Subspecies",63720,"",""
57162,"Otus brookii","Rajah Scops Owl",100,"Species",63730,"",""
57163,"Otus brookii solokensis","",110,"Subspecies",63740,"",""
57164,"Otus brookii brookii","",110,"Subspecies",63750,"",""
57165,"Otus angelinae","Javan Scops Owl",100,"Species",63760,"",""
57166,"Otus mentawi","Mentawai Scops Owl",100,"Species",63770,"",""
57167,"Otus bakkamoena","Indian Scops Owl",100,"Species",63780,"",""
57168,"Otus bakkamoena deserticolor","",110,"Subspecies",63790,"",""
57169,"Otus bakkamoena gangeticus","",110,"Subspecies",63800,"",""
57170,"Otus bakkamoena marathae","",110,"Subspecies",63810,"",""
57171,"Otus bakkamoena bakkamoena","",110,"Subspecies",63820,"",""
57172,"Otus lettia","Collared Scops Owl",100,"Species",63830,"",""
57173,"Otus lettia plumipes","",110,"Subspecies",63840,"",""
57174,"Otus lettia lettia","",110,"Subspecies",63850,"",""
57175,"Otus lettia erythrocampe","",110,"Subspecies",63860,"",""
57176,"Otus lettia glabripes","",110,"Subspecies",63870,"",""
57177,"Otus lettia umbratilis","",110,"Subspecies",63880,"",""
57178,"Otus semitorques","Japanese Scops Owl",100,"Species",63890,"",""
57179,"Otus semitorques ussuriensis","",110,"Subspecies",63900,"",""
57180,"Otus semitorques semitorques","",110,"Subspecies",63910,"",""
57181,"Otus semitorques pryeri","",110,"Subspecies",63920,"",""
57182,"Otus lempiji","Sunda Scops Owl",100,"Species",63930,"",""
57183,"Otus lempiji lempiji","",110,"Subspecies",63940,"",""
57185,"Otus lempiji kangeanus","",110,"Subspecies",63950,"",""
57186,"Otus lempiji lemurum","",110,"Subspecies",63960,"",""
57188,"Otus fuliginosus","Palawan Scops Owl",100,"Species",63970,"",""
57189,"Otus megalotis","Philippine Scops Owl",100,"Species",63980,"",""
57190,"Otus everetti","Everett's Scops Owl",100,"Species",63990,"",""
57191,"Otus nigrorum","Negros Scops Owl",100,"Species",64000,"",""
57192,"Otus silvicola","Wallace's Scops Owl",100,"Species",64010,"",""
57193,"Otus mirus","Mindanao Scops Owl",100,"Species",64020,"",""
57194,"Otus longicornis","Luzon Scops Owl",100,"Species",64030,"",""
57195,"Otus mindorensis","Mindoro Scops Owl",100,"Species",64040,"",""
57196,"Otus brucei","Pallid Scops Owl",100,"Species",64050,"",""
57197,"Otus brucei exiguus","",110,"Subspecies",64060,"",""
57198,"Otus brucei obsoletus","",110,"Subspecies",64070,"",""
57199,"Otus brucei brucei","",110,"Subspecies",64080,"",""
57200,"Otus brucei semenowi","",110,"Subspecies",64090,"",""
57201,"Otus senegalensis","African Scops Owl",100,"Species",64100,"",""
57203,"Otus senegalensis senegalensis","",110,"Subspecies",64110,"",""
57204,"Otus senegalensis nivosus","",110,"Subspecies",64120,"",""
57205,"Otus senegalensis feae","",110,"Subspecies",64130,"",""
57202,"Otus pamelae","Arabian Scops Owl",100,"Species",64140,"",""
280,"Otus scops","Scops Owl",100,"Species",64150,"Eurasian Scops Owl","IQ"
57206,"Otus scops scops","",110,"Subspecies",64160,"",""
57207,"Otus scops mallorcae","",110,"Subspecies",64170,"",""
